run_id,arm,model,config,budget,sigma,seed_index,batch,config_recovered,power_at_open,fingerprint,worker,n_evaluated,n_tool_use,n_refused,graded,status,submitted_sr_is,sr_deflated,critical_value,p_value,stated_mean,stated_sd,oos,considered,n_status_calls,status_positions,last_cleared,submitted,usage_missing,models_seen,non_mcp_tools,rate_limit_rejected,input_tokens,output_tokens,cache_read,cache_creation,thinking_tokens,cost_usd,wall_seconds
"""s0_T5000_sonnet_control_320""","""control""","""claude-sonnet-5""","""s0""",null,1.0,320,"""b3""",false,0.4625795504082604,"""3c0dca81a87d0a5c""",0,71,72,0,true,"""FAIL""",0.8662033236272629,0.04240901832148225,1.0211097438927557,0.3381661833816618,0.55,0.25,-0.8966817552647643,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7077,102511,11652,0,0.13790419999999998,145.2994270324707
"""s0_T5000_fable_control_321""","""control""","""claude-fable-5-1""","""s0""",null,1.0,321,"""b3""",false,0.45469053158223394,"""3c0dca81a87d0a5c""",1,42,43,0,true,"""FAIL""",0.9108914059015802,0.08825751951766714,1.0255776995889396,0.2126787321267873,0.12,0.3,-0.11040426019712159,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5312,47893,18967,1324,0.65699325,140.10490131378174
"""s0_T5000_sonnet_gate_322""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,322,"""b3""",false,0.46630960316436576,"""3c0dca81a87d0a5c""",0,219,235,12,true,"""FAIL""",0.8184002426404178,-0.004124561351120382,1.0190002336982111,0.49165083491650835,0.4,0.3,0.43212627400840464,7,2,"[0.5957446808510638, 0.9148936170212766]",false,true,false,"[""claude-sonnet-5""]",[],false,44,23047,653666,36237,0,0.5062392,243.42356514930725
"""s0_T5000_fable_gate_323""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,323,"""b3""",false,0.45242468233714506,"""3c0dca81a87d0a5c""",1,43,45,0,true,"""FAIL""",0.805502531213406,-0.018365098166672866,1.026862759669047,0.5438456154384561,0.05,0.4,-0.7684004770498621,0,1,[0.9777777777777777],false,true,false,"[""claude-fable-5-1""]",[],false,8,4794,58389,7935,772,0.41307725,112.22171401977539
"""s0_T5000_sonnet_pushed_324""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,324,"""b3""",false,0.4780905058593547,"""3c0dca81a87d0a5c""",0,109,110,0,true,"""FAIL""",0.7660929279696108,-0.054165461809287385,1.0123477111496935,0.6702329767023297,0.25,0.35,0.6295499306927018,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,10819,146146,19934,0,0.2171832,141.32837915420532
"""s0_T5000_fable_pushed_325""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,325,"""b3""",false,0.4616775123057092,"""3c0dca81a87d0a5c""",1,45,46,0,true,"""FAIL""",0.8435408880337164,0.020355570357593278,1.021620158807673,0.41145885411458855,0.2,0.4,-0.391421501523195,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,5006,74058,9758,954,0.4640745,126.06659507751465
"""s0_T5000_sonnet_control_326""","""control""","""claude-sonnet-5""","""s0""",null,1.0,326,"""b3""",false,0.45963158969571977,"""3c0dca81a87d0a5c""",2,88,89,0,true,"""FAIL""",0.5487496565611026,-0.2741418036309393,1.0227782542023385,0.9964003599640036,0.35,0.18,-0.5752973187170624,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,8703,128243,14041,0,0.16887059999999995,149.45379209518433
"""s0_T5000_fable_control_327""","""control""","""claude-fable-5-1""","""s0""",null,1.0,327,"""b3""",false,0.4621813245879421,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.7386233711686967,-0.08582016448161234,1.0213350649140955,0.7629237076292371,0.08,0.3,-0.05504012959322604,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,4924,47802,18768,854,0.6335905000000002,133.79269981384277
"""s0_T5000_sonnet_gate_328""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,328,"""b3""",false,0.46430147160072355,"""3c0dca81a87d0a5c""",2,118,125,3,true,"""FAIL""",0.7074508514976051,-0.11565798093397694,1.020135701219403,0.8409159084091591,0.35,0.3,-0.01890038299952354,1,2,"[0.56, 0.992]",false,true,false,"[""claude-sonnet-5""]",[],false,24,12163,255973,19482,0,0.2508006,176.99490189552307
"""s0_T5000_fable_gate_329""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,329,"""b3""",false,0.4606714438470385,"""3c0dca81a87d0a5c""",3,47,49,0,true,"""FAIL""",0.7418202425228754,-0.08217451180007651,1.022189570636765,0.7556244375562444,0.05,0.3,0.7897785475803205,0,1,[0.8367346938775511],false,true,false,"[""claude-fable-5-1""]",[],false,10,5648,67281,19657,1117,0.6924602499999999,125.92211723327637
"""s0_T5000_sonnet_pushed_330""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,330,"""b3""",false,0.45611965537554877,"""3c0dca81a87d0a5c""",2,119,121,1,true,"""FAIL""",0.7809554420862035,-0.041975497800473716,1.0247676149069485,0.6207379262073792,0.35,0.3,0.4938849350159873,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,11722,174021,22159,0,0.2406922,168.6667881011963
"""s0_T5000_fable_pushed_331""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,331,"""b3""",false,0.46356308076388925,"""3c0dca81a87d0a5c""",3,46,47,0,true,"""FAIL""",0.7987763954982456,-0.025070386612878748,1.0205533408752696,0.5682431756824318,0.05,0.3,0.702247714807562,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,5088,90659,9735,944,0.47188475,121.82444715499878
"""s0_T5000_sonnet_control_332""","""control""","""claude-sonnet-5""","""s0""",null,1.0,332,"""b3""",false,0.4710572839582562,"""3c0dca81a87d0a5c""",0,81,83,1,true,"""FAIL""",0.8313409206785773,0.008227696445171628,1.0163176049040936,0.45295470452954706,0.5,0.25,0.43274974890774015,0,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,8047,105785,13134,0,0.15418700000000002,125.4995059967041
"""s0_T5000_fable_control_333""","""control""","""claude-fable-5-1""","""s0""",null,1.0,333,"""b3""",false,0.4608821628060622,"""3c0dca81a87d0a5c""",1,45,46,0,true,"""FAIL""",0.7893138727812773,-0.03384553386047917,1.022070296832953,0.6032396760323968,0.05,0.3,-0.29399060959798695,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5481,58186,8664,1318,0.4619565,133.79130005836487
"""s0_T5000_sonnet_gate_334""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,334,"""b3""",false,0.46501537089523715,"""3c0dca81a87d0a5c""",0,81,85,1,true,"""FAIL""",0.5935357019913479,-0.2272344560644346,1.019731980301788,0.9848015198480152,0.25,0.3,0.6865538587638879,3,1,[0.9294117647058824],false,true,false,"[""claude-sonnet-5""]",[],false,18,8436,162801,13681,0,0.1716802,128.6944408416748
"""s0_T5000_fable_gate_335""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,335,"""b3""",false,0.456749505662816,"""3c0dca81a87d0a5c""",1,47,49,0,true,"""FAIL""",0.6036281804685879,-0.21939459989033228,1.0244106932824086,0.9817018298170183,0.05,0.3,-0.20117073983812178,1,1,[0.8367346938775511],false,true,false,"[""claude-fable-5-1""]",[],false,10,4929,77332,8328,592,0.43244299999999997,128.20311307907104
"""s0_T5000_sonnet_pushed_336""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,336,"""b3""",false,0.4634334334044104,"""3c0dca81a87d0a5c""",0,110,115,4,true,"""FAIL""",0.7640583754328047,-0.05627432460104931,1.020626677726014,0.6698330166983302,0.4,0.3,0.3107328204242507,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,11305,172354,20963,0,0.23140480000000002,127.87587213516235
"""s0_T5000_fable_pushed_337""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,337,"""b3""",false,0.4588366896611863,"""3c0dca81a87d0a5c""",1,50,51,0,true,"""FAIL""",0.8881950735613307,0.06473103484067333,1.023228369255363,0.2696730326967303,0.25,0.4,0.35137701872551225,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,5166,94591,9898,515,0.48002775000000003,154.19321823120117
"""s0_T5000_sonnet_control_338""","""control""","""claude-sonnet-5""","""s0""",null,1.0,338,"""b3""",false,0.468181870529471,"""3c0dca81a87d0a5c""",2,102,104,1,true,"""FAIL""",0.6701045645724985,-0.15119919556060657,1.0179420259044825,0.913008699130087,0.35,0.25,0.5113306793796577,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,10155,133218,16239,0,0.1931776,144.54857897758484
"""s0_T5000_fable_control_339""","""control""","""claude-fable-5-1""","""s0""",null,1.0,339,"""b3""",false,0.4626092697196946,"""3c0dca81a87d0a5c""",3,45,46,0,true,"""FAIL""",0.8165617671710919,-0.006326574163843968,1.0210929291980073,0.5006499350064993,0.1,0.3,-0.3532466330075185,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5533,59125,8713,1379,0.46577124999999997,137.99228382110596
"""s0_T5000_sonnet_gate_340""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,340,"""b3""",false,0.45539624531465134,"""3c0dca81a87d0a5c""",2,183,192,3,true,"""FAIL""",0.7350697810983203,-0.08815302218710974,1.0251776318566235,0.7682231776822318,0.25,0.35,-0.23568543191992178,2,2,"[0.6302083333333334, 0.9947916666666666]",false,true,false,"[""claude-sonnet-5""]",[],false,32,18660,425695,29506,0,0.3898269999999999,252.4423749446869
"""s0_T5000_fable_gate_341""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,341,"""b3""",false,0.46510770975119026,"""3c0dca81a87d0a5c""",3,48,50,0,true,"""FAIL""",0.8580111620393583,0.03545988730268057,1.0196797659519472,0.3618638136186381,0.2,0.35,-0.24214885507747386,1,1,[0.82],false,true,false,"[""claude-fable-5-1""]",[],false,10,5707,76661,8960,1119,0.48381525000000003,134.34779810905457
"""s0_T5000_sonnet_pushed_342""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,342,"""b3""",false,0.45567437426438867,"""3c0dca81a87d0a5c""",2,135,137,1,true,"""FAIL""",0.721014892481956,-0.10183895984492342,1.0250199830893942,0.8096190380961904,0.35,0.35,-0.8514031450611709,3,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,20,13681,211563,33983,0,0.3150946,204.91854786872864
"""s0_T5000_fable_pushed_343""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,343,"""b3""",false,0.45088987680150994,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.8373677687235354,0.014318979455906322,1.0277337103035034,0.42705729427057293,0.08,0.3,0.21090001502363795,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,5449,89590,9680,1280,0.4885675000000001,154.95615005493164
"""s0_T5000_sonnet_control_344""","""control""","""claude-sonnet-5""","""s0""",null,1.0,344,"""b3""",false,0.4624646813455008,"""3c0dca81a87d0a5c""",0,77,78,0,true,"""FAIL""",0.7909915691577831,-0.03188171869464951,1.021174736020214,0.5894410558944105,0.55,0.25,-0.40082215342499283,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7782,104108,12639,0,0.1492216,133.98775100708008
"""s0_T5000_fable_control_345""","""control""","""claude-fable-5-1""","""s0""",null,1.0,345,"""b3""",false,0.46356483321321984,"""3c0dca81a87d0a5c""",1,48,49,0,true,"""FAIL""",0.7181223904852042,-0.10565853187858709,1.0205523495926911,0.8218178182181782,0.45,0.35,-0.2055257534579663,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,6044,61740,18558,1623,0.688895,151.64703011512756
"""s0_T5000_sonnet_gate_346""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,346,"""b3""",false,0.4575617172539612,"""3c0dca81a87d0a5c""",0,107,113,2,true,"""FAIL""",0.7594687311274271,-0.06468520206947559,1.0239505224719239,0.7044295570442956,0.35,0.35,0.9740265729999016,0,2,"[0.6902654867256637, 0.9911504424778761]",false,true,false,"[""claude-sonnet-5""]",[],false,20,11807,204598,18453,0,0.23284159999999998,169.99851417541504
"""s0_T5000_fable_gate_347""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,347,"""b3""",false,0.45220521209144215,"""3c0dca81a87d0a5c""",1,48,50,0,true,"""FAIL""",0.7838180289843114,-0.04214577629714278,1.0269872766414394,0.623037696230377,0.05,0.3,0.2378979309992338,1,1,[0.82],false,true,false,"[""claude-fable-5-1""]",[],false,10,5619,77166,8996,1122,0.4802615,132.253671169281
"""s0_T5000_sonnet_pushed_348""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,348,"""b3""",false,0.45869191284559907,"""3c0dca81a87d0a5c""",0,116,119,2,true,"""FAIL""",0.781295707920821,-0.04101608753648267,1.0233103596370687,0.6235376462353764,0.35,0.35,0.6613105343343071,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,22,11933,250559,21946,0,0.2572698,187.46455097198486
"""s0_T5000_fable_pushed_349""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,349,"""b3""",false,0.45595967480092325,"""3c0dca81a87d0a5c""",1,45,46,0,true,"""FAIL""",0.935562800927132,0.10985273311315424,1.0248582821226655,0.16618338166183383,0.2,0.3,0.06489317573644734,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,5169,74732,9482,948,0.466873,137.71751403808594
"""s0_T5000_sonnet_control_350""","""control""","""claude-sonnet-5""","""s0""",null,1.0,350,"""b3""",false,0.4558897056220984,"""3c0dca81a87d0a5c""",2,139,141,1,true,"""FAIL""",0.646762905181197,-0.1756395428857329,1.0248979376495435,0.9475052494750525,0.35,0.25,0.4310120089748692,6,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,20,13768,208614,21966,0,0.26730679999999996,183.10050678253174
"""s0_T5000_fable_control_351""","""control""","""claude-fable-5-1""","""s0""",null,1.0,351,"""b3""",false,0.45108500894318543,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.8590679011668031,0.03620333924665575,1.0276229565166224,0.3605639436056394,0.22,0.3,-0.27666437042011505,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5779,58844,8836,1631,0.480461,156.33807063102722
"""s0_T5000_sonnet_gate_352""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,352,"""b3""",false,0.4666664426859709,"""3c0dca81a87d0a5c""",2,110,119,5,true,"""FAIL""",0.6971021961663554,-0.1256776386546129,1.018798515784378,0.8679132086791321,0.35,0.25,0.5032317443474223,1,2,"[0.6890756302521008, 0.9243697478991597]",false,true,false,"[""claude-sonnet-5""]",[],false,26,11880,274139,18972,0,0.2495678,162.8491108417511
"""s0_T5000_fable_gate_353""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,353,"""b3""",false,0.45754996685743093,"""3c0dca81a87d0a5c""",3,46,48,0,true,"""FAIL""",0.8208048233636216,-0.0019265290014155445,1.023957179116953,0.48485151484851513,0.08,0.35,0.7607064573934811,0,1,[0.8541666666666666],false,true,false,"[""claude-fable-5-1""]",[],false,10,5978,76535,9270,1711,0.5035337500000001,151.38173294067383
"""s0_T5000_sonnet_pushed_354""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,354,"""b3""",false,0.4694345702970787,"""3c0dca81a87d0a5c""",2,153,156,2,true,"""FAIL""",0.8328460887517213,0.008621366794083984,1.017234222002219,0.45795420457954206,0.35,0.3,-0.33382742713684854,3,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,22,15367,283563,28041,0,0.3225906,166.5039758682251
"""s0_T5000_fable_pushed_355""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,355,"""b3""",false,0.4644822719832744,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.6783097123087943,-0.14326726911829968,1.0200334497570716,0.9037096290370963,0.04,0.25,0.08141636312068977,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,5396,75116,9675,1300,0.482179,137.8085949420929
"""s0_T5000_sonnet_control_356""","""control""","""claude-sonnet-5""","""s0""",null,1.0,356,"""b3""",false,0.4632012035556933,"""3c0dca81a87d0a5c""",0,77,80,2,true,"""FAIL""",0.8116248784507502,-0.010919530943059308,1.0207580473003959,0.5208479152084792,0.5,0.25,0.15395172027102053,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,8258,125872,13217,0,0.1606504,148.85833096504211
"""s0_T5000_fable_control_357""","""control""","""claude-fable-5-1""","""s0""",null,1.0,357,"""b3""",false,0.4604913087683681,"""3c0dca81a87d0a5c""",1,43,44,0,true,"""FAIL""",0.6386327170244578,-0.1827506870628044,1.0222915379216,0.9515048495150485,0.05,0.3,-0.06952897258603445,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5271,58902,8356,1285,0.4454755,144.03213119506836
"""s0_T5000_sonnet_gate_358""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,358,"""b3""",false,0.4612643423731107,"""3c0dca81a87d0a5c""",0,67,73,3,true,"""PASS""",1.0243340613658736,0.20343375704440503,1.0218539865721357,0.04889511048895111,0.45,0.35,0.13244345026919857,4,1,[0.9452054794520548],true,true,false,"[""claude-sonnet-5""]",[],false,14,7059,94297,20746,0,0.1724614,837.0101470947266
"""s0_T5000_fable_gate_359""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,359,"""b3""",false,0.4630787805272175,"""3c0dca81a87d0a5c""",1,45,47,0,true,"""FAIL""",0.710896364002254,-0.11136301894203404,1.02082730335742,0.8287171282871713,0.05,0.35,-0.08663336540598088,1,1,[0.8723404255319149],false,true,false,"[""claude-fable-5-1""]",[],false,10,4904,76403,8057,628,0.42554074999999997,128.0266671180725
"""s0_T5000_sonnet_pushed_360""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,360,"""b3""",false,0.4674911755080319,"""3c0dca81a87d0a5c""",0,106,107,0,true,"""FAIL""",0.8255846345012179,0.003387750230261277,1.018332360013604,0.46295370462953706,0.35,0.35,0.6861531536007814,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,10771,165396,19730,0,0.2197412,167.6753101348877
"""s0_T5000_fable_pushed_361""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,361,"""b3""",false,0.45690761468019125,"""3c0dca81a87d0a5c""",1,45,46,0,true,"""FAIL""",0.6488770901113475,-0.1744556303467345,1.0243211062541402,0.9436056394360564,0.4,0.35,0.006232660110461758,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,4986,90391,9378,835,0.45957775,132.66747403144836
"""s0_T5000_sonnet_control_362""","""control""","""claude-sonnet-5""","""s0""",null,1.0,362,"""b3""",false,0.4578346275834116,"""3c0dca81a87d0a5c""",2,133,141,7,true,"""PASS""",1.0513510926973486,0.22907560914419012,1.0237959236156704,0.031996800319968,0.55,0.35,-0.09232553174882466,5,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,20,14031,205833,22166,0,0.27018059999999994,180.16625905036926
"""s0_T5000_fable_control_363""","""control""","""claude-fable-5-1""","""s0""",null,1.0,363,"""b3""",false,0.4641712707397911,"""3c0dca81a87d0a5c""",3,47,49,1,true,"""FAIL""",0.6927306786007995,-0.1284859615794367,1.0202093387574775,0.8702129787021298,0.3,0.4,0.40579778274628264,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,5780,97323,8856,1112,0.49057074999999994,668.2914202213287
"""s0_T5000_sonnet_gate_364""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,364,"""b3""",false,0.4535284040650616,"""3c0dca81a87d0a5c""",2,130,138,4,true,"""FAIL""",0.9353304299074563,0.1106667826254506,1.026236684711524,0.1670832916708329,0.45,0.35,-0.24906684208007765,3,2,"[0.4492753623188406, 0.8043478260869565]",false,true,false,"[""claude-sonnet-5""]",[],false,28,13530,308102,21606,0,0.28340040000000005,176.25703692436218
"""s0_T5000_fable_gate_365""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,365,"""b3""",false,0.45868979695462503,"""3c0dca81a87d0a5c""",3,44,46,0,true,"""FAIL""",0.9576799417870183,0.13522887301351427,1.0233115579369132,0.12618738126187382,0.15,0.35,-0.25313410598015795,1,1,[0.9782608695652174],false,true,false,"[""claude-fable-5-1""]",[],false,10,4792,76749,7917,643,0.41722725,131.8280622959137
"""s0_T5000_sonnet_pushed_366""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,366,"""b3""",false,0.4640884763112194,"""3c0dca81a87d0a5c""",2,106,107,0,true,"""FAIL""",0.7464378500361313,-0.07516272159543358,1.020256165827104,0.7375262473752625,0.35,0.35,-0.1306164491509056,6,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,10627,143632,19513,0,0.21307640000000003,183.2481439113617
"""s0_T5000_fable_pushed_367""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,367,"""b3""",false,0.4550236636426677,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.8491920903331728,0.026231668274588116,1.0253888376524765,0.38966103389661033,0.05,0.3,-0.5274147211379326,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,5265,74171,9535,1167,0.47259275000000006,136.78370785713196
"""s0_T5000_sonnet_control_368""","""control""","""claude-sonnet-5""","""s0""",null,1.0,368,"""b3""",false,0.45321034609430155,"""3c0dca81a87d0a5c""",0,77,79,1,true,"""FAIL""",0.7504345715224813,-0.0710368044976637,1.0264170787706268,0.7210278972102789,0.45,0.25,0.051224855233298706,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7792,103790,12663,0,0.149354,150.26798105239868
"""s0_T5000_fable_control_369""","""control""","""claude-fable-5-1""","""s0""",null,1.0,369,"""b3""",false,0.4612774938942156,"""3c0dca81a87d0a5c""",1,46,47,0,true,"""PASS""",1.1593347319001719,0.3353815478337484,1.0218465432888206,0.0037996200379962005,0.75,0.4,0.30795316881301354,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5804,58930,9021,1525,0.48543249999999993,130.81671285629272
"""s0_T5000_sonnet_gate_370""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,370,"""b3""",false,0.4635843011579872,"""3c0dca81a87d0a5c""",0,191,198,2,true,"""FAIL""",0.9645176526671291,0.14161389077583453,1.020541337469818,0.1166883311668833,0.55,0.35,-0.48874178526527307,5,3,"[0.31313131313131315, 0.6363636363636364, 0.9949494949494949]",false,true,false,"[""claude-sonnet-5""]",[],false,34,19063,433898,30136,0,0.39802160000000003,238.2132430076599
"""s0_T5000_fable_gate_371""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,371,"""b3""",false,0.4537842841334856,"""3c0dca81a87d0a5c""",1,43,45,0,true,"""FAIL""",0.7883445295493952,-0.03310513515336311,1.0260915685888639,0.5887411258874112,0.05,0.3,-0.2997683562627879,0,1,[0.9111111111111111],false,true,false,"[""claude-fable-5-1""]",[],false,8,5186,59063,8277,1110,0.43968575,102.51941227912903
"""s0_T5000_sonnet_pushed_372""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,372,"""b3""",false,0.4622606529570594,"""3c0dca81a87d0a5c""",0,127,132,4,true,"""FAIL""",0.6661108186103438,-0.15804905379066125,1.021290178252668,0.9223077692230777,0.15,0.35,0.705721207429433,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,18,12908,206393,23820,0,0.2656746,144.35012888908386
"""s0_T5000_fable_pushed_373""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,373,"""b3""",false,0.4571493838185208,"""3c0dca81a87d0a5c""",1,43,44,0,true,"""FAIL""",0.8010323238915639,-0.02118400605424431,1.024184123569154,0.5552444755524447,0.05,0.3,-0.11397280132946472,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,5704,75277,9952,1738,0.5031592500000001,131.30637621879578
"""s0_T5000_sonnet_control_374""","""control""","""claude-sonnet-5""","""s0""",null,1.0,374,"""b3""",false,0.46565243426206876,"""3c0dca81a87d0a5c""",2,74,76,1,true,"""FAIL""",0.9406723086249075,0.11954172717390288,1.0193717650754042,0.15358464153584642,0.55,0.3,-0.11665705237687009,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7394,103410,12171,0,0.14333,147.99169898033142
"""s0_T5000_fable_control_375""","""control""","""claude-fable-5-1""","""s0""",null,1.0,375,"""b3""",false,0.4513190703297367,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.8733743318371242,0.04843180889334686,1.0274901159801064,0.32326767323267674,0.08,0.3,-0.22866487332527793,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5278,58615,8264,1054,0.44391375,136.24216604232788
"""s0_T5000_sonnet_gate_376""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,376,"""b3""",false,0.46624736658659155,"""3c0dca81a87d0a5c""",2,168,173,1,true,"""FAIL""",0.810333688058718,-0.01181616468088964,1.0190354169941935,0.5229477052294771,0.35,0.3,-0.04338395038060658,3,2,"[0.5780346820809249, 0.9942196531791907]",false,true,false,"[""claude-sonnet-5""]",[],false,24,16920,298309,26625,0,0.3354098,205.80142402648926
"""s0_T5000_fable_gate_377""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,377,"""b3""",false,0.4624892716892559,"""3c0dca81a87d0a5c""",3,44,46,0,true,"""FAIL""",0.894202517564569,0.07111041033406706,1.021160822823653,0.2558744125587441,0.15,0.4,-0.3029821112010502,0,1,[0.8913043478260869],false,true,false,"[""claude-fable-5-1""]",[],false,10,5248,76315,8332,1058,0.44821875,153.7748098373413
"""s0_T5000_sonnet_pushed_378""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,378,"""b3""",false,0.46020997174434874,"""3c0dca81a87d0a5c""",2,102,104,1,true,"""FAIL""",0.6036631221919148,-0.22052068058568985,1.0224508007820807,0.9823017698230176,0.15,0.25,-0.4591511039444123,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,10316,170290,19140,0,0.21381,146.88650107383728
"""s0_T5000_fable_pushed_379""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,379,"""b3""",false,0.4596912269207586,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.6384904092545245,-0.1852905131847694,1.0227444881128875,0.9539046095390461,0.03,0.3,0.2505038482394176,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,4930,90732,9282,902,0.45494299999999993,147.23424172401428
"""s0_T5000_sonnet_control_380""","""control""","""claude-sonnet-5""","""s0""",null,1.0,380,"""b3""",false,0.4653956102682564,"""3c0dca81a87d0a5c""",0,79,80,0,true,"""FAIL""",0.8216096565622827,-0.001525989997107735,1.0195169752222364,0.48655134486551344,0.5,0.25,0.3745472314212616,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,8255,105333,13184,0,0.1563766,123.49359798431396
"""s0_T5000_fable_control_381""","""control""","""claude-fable-5-1""","""s0""",null,1.0,381,"""b3""",false,0.4592692167564926,"""3c0dca81a87d0a5c""",1,45,46,0,true,"""FAIL""",0.8477908002436301,0.025945324738657405,1.0229834377622653,0.39346065393460655,0.12,0.35,0.27143324434028115,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5425,58258,8613,1266,0.4581545,129.08516693115234
"""s0_T5000_sonnet_gate_382""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,382,"""b3""",false,0.4602594266335856,"""3c0dca81a87d0a5c""",0,95,101,2,true,"""FAIL""",0.6020260481476027,-0.2203837394798207,1.022422803911291,0.9821017898210179,0.3,0.25,0.2107641316123055,1,2,"[0.801980198019802, 0.9900990099009901]",false,true,false,"[""claude-sonnet-5""]",[],false,20,9851,191938,15891,0,0.2005016,154.21958088874817
